id,market,algorithm,symbol,status,deactivated_at,deactivation_reason
nasdaq_sbux_moving_average__ps_v8,NASDAQ,moving_average__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sbux_moving_average__ps_v9,NASDAQ,moving_average__ps,SBUX,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v10,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v2,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v3,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v4,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v5,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v6,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v7,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v8,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_sgen_moving_average__ps_v9,NASDAQ,moving_average__ps,SGEN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v10,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v2,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v3,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v4,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v5,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v6,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v7,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v8,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_siri_moving_average__ps_v9,NASDAQ,moving_average__ps,SIRI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v10,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v2,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v3,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v4,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v5,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v6,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v7,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v8,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_smci_moving_average__ps_v9,NASDAQ,moving_average__ps,SMCI,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v10,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v2,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v3,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v4,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v5,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v6,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v7,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v8,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_snps_moving_average__ps_v9,NASDAQ,moving_average__ps,SNPS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v10,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v2,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v3,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v4,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v5,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v6,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v7,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v8,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_splk_moving_average__ps_v9,NASDAQ,moving_average__ps,SPLK,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v10,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v2,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v3,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v4,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v5,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v6,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v7,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v8,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_team_moving_average__ps_v9,NASDAQ,moving_average__ps,TEAM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v10,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v2,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v3,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v4,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v5,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v6,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v7,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v8,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttd_moving_average__ps_v9,NASDAQ,moving_average__ps,TTD,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v10,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v2,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v3,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v4,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v5,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v6,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v7,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v8,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ttwo_moving_average__ps_v9,NASDAQ,moving_average__ps,TTWO,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v10,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v2,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v3,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v4,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v5,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v6,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v7,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v8,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_txn_moving_average__ps_v9,NASDAQ,moving_average__ps,TXN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_veev_moving_average__ps,NASDAQ,moving_average__ps,VEEV,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
